# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	317	PNRC2	470	9.513230e-4	1.000000e+0	3.800637e-2	9.461122e+0	4.227828e-1	4	2.075008e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1679,chr1-498,chr1-517,chr1-978	PNRC2
Ensembl Genes	16906	FKBP6	471	9.518855e-4	1.000000e+0	3.794810e-2	6.838185e+0	7.311881e-1	5	3.588653e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr7-1372,chr7-180,chr7-188,chr7-330,chr7-418	FKBP6
Ensembl Genes	10102	GPR32	472	9.587252e-4	1.000000e+0	3.813979e-2	9.441142e+0	4.236776e-1	4	2.079399e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr19-1068,chr19-179,chr19-193,chr19-636	GPR32
Ensembl Genes	16569	DACT2	473	9.684681e-4	1.000000e+0	3.844593e-2	3.686525e+0	2.441323e+0	9	1.198196e-4	4.417178e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr6-1098,chr6-1185,chr6-130,chr6-23,chr6-247,chr6-379,chr6-390,chr6-438,chr6-717	DACT2
Ensembl Genes	18062	ARC	474	9.829046e-4	1.000000e+0	3.893671e-2	4.617678e+0	1.515913e+0	7	7.440066e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr8-1058,chr8-1059,chr8-1316,chr8-330,chr8-414,chr8-607,chr8-861	ARC
Ensembl Genes	3594	ORAOV1	475	9.860370e-4	1.000000e+0	3.897856e-2	9.369056e+0	4.269374e-1	4	2.095398e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr11-126,chr11-230,chr11-308,chr11-94	ORAOV1
Ensembl Genes	5439	ANG	476	9.953989e-4	1.000000e+0	3.926598e-2	9.344918e+0	4.280401e-1	4	2.100811e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr14-103,chr14-126,chr14-24,chr14-866	ANG
Ensembl Genes	18131	TONSL	477	1.000687e-3	1.000000e+0	3.939182e-2	1.574079e+1	1.905876e-1	3	9.353994e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr8-254,chr8-384,chr8-69	TONSL
Ensembl Genes	7299	MTSS1L	478	1.001046e-3	1.000000e+0	3.932352e-2	4.602894e+0	1.520782e+0	7	7.463962e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-114,chr16-160,chr16-215,chr16-339,chr16-520,chr16-59,chr16-699	MTSS1L
Ensembl Genes	7440	ZNF778	479	1.005597e-3	1.000000e+0	3.941982e-2	4.055137e+0	1.972806e+0	8	9.682485e-5	3.926380e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-1093,chr16-1305,chr16-146,chr16-394,chr16-523,chr16-68,chr16-776,chr16-83	ZNF778
Ensembl Genes	7441	ANKRD11	480	1.011393e-3	1.000000e+0	3.956443e-2	4.051434e+0	1.974610e+0	8	9.691335e-5	3.926380e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-1093,chr16-1305,chr16-146,chr16-394,chr16-421,chr16-523,chr16-776,chr16-83	ANKRD11
Ensembl Genes	15563	TUBB2A	481	1.017952e-3	1.000000e+0	3.973822e-2	6.734633e+0	7.424310e-1	5	3.643833e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr6-1957,chr6-208,chr6-440,chr6-655,chr6-8	TUBB2A
Ensembl Genes	538	TRIT1	482	1.022471e-3	1.000000e+0	3.983182e-2	6.727845e+0	7.431801e-1	5	3.647510e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1168,chr1-1505,chr1-2509,chr1-484,chr1-557	TRIT1
Ensembl Genes	6661	TPSD1	483	1.023377e-3	1.000000e+0	3.978458e-2	9.274437e+0	4.312930e-1	4	2.116776e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr16-259,chr16-266,chr16-915,chr16-998	TPSD1
Ensembl Genes	7758	SREBF1	484	1.027402e-3	1.000000e+0	3.985853e-2	4.041327e+0	1.979548e+0	8	9.715572e-5	3.926380e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr17-1179,chr17-1740,chr17-2088,chr17-244,chr17-279,chr17-561,chr17-75,chr17-91	SREBF1
Ensembl Genes	17952	AZIN1	485	1.029809e-3	1.000000e+0	3.986953e-2	3.653631e+0	2.463303e+0	9	1.208983e-4	4.417178e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr8-1030,chr8-105,chr8-111,chr8-31,chr8-532,chr8-599,chr8-76,chr8-77,chr8-920	AZIN1
Ensembl Genes	4983	KDM2B	486	1.031706e-3	1.000000e+0	3.986079e-2	4.578588e+0	1.528856e+0	7	7.503585e-5	3.435583e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr12-1017,chr12-152,chr12-1682,chr12-206,chr12-277,chr12-342,chr12-713	KDM2B
Ensembl Genes	363	HMGN2	487	1.037008e-3	1.000000e+0	3.998337e-2	6.706252e+0	7.455729e-1	5	3.659254e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-178,chr1-2254,chr1-3056,chr1-595,chr1-93	HMGN2
Ensembl Genes	16071	TMEM63B	488	1.050752e-3	1.000000e+0	4.043027e-2	3.642892e+0	2.470565e+0	9	1.212547e-4	4.417178e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr6-1244,chr6-134,chr6-14,chr6-292,chr6-295,chr6-314,chr6-544,chr6-57,chr6-730	TMEM63B
Ensembl Genes	12120	RBBP8NL	489	1.053869e-3	1.000000e+0	4.046728e-2	9.200313e+0	4.347678e-1	4	2.133830e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr20-2055,chr20-209,chr20-219,chr20-2274	RBBP8NL
Ensembl Genes	2757	CALY	490	1.054671e-3	1.000000e+0	4.041542e-2	1.545397e+1	1.941249e-1	3	9.527600e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr10-1323,chr10-1324,chr10-916	CALY
Ensembl Genes	12897	SLC6A1	491	1.063619e-3	1.000000e+0	4.067530e-2	3.349146e+0	2.985836e+0	10	1.465441e-4	4.907975e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr3-1013,chr3-1283,chr3-1284,chr3-1285,chr3-1560,chr3-315,chr3-326,chr3-637,chr3-673,chr3-932	SLC6A1
Ensembl Genes	4924	PLBD2	492	1.064544e-3	1.000000e+0	4.062793e-2	9.174991e+0	4.359677e-1	4	2.139719e-5	1.963190e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr12-1160,chr12-57,chr12-604,chr12-666	PLBD2
Ensembl Genes	3352	DAGLA	493	1.071254e-3	1.000000e+0	4.080109e-2	5.345889e+0	1.122358e+0	6	5.508505e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr11-1486,chr11-23,chr11-455,chr11-694,chr11-79,chr11-884	DAGLA
Ensembl Genes	12922	SLC6A6	494	1.072941e-3	1.000000e+0	4.078262e-2	3.631768e+0	2.478132e+0	9	1.216261e-4	4.417178e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr3-106,chr3-1292,chr3-146,chr3-169,chr3-1779,chr3-267,chr3-423,chr3-54,chr3-571	SLC6A6
Ensembl Genes	553	NFYC	495	1.073779e-3	1.000000e+0	4.073202e-2	6.653211e+0	7.515168e-1	5	3.688426e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr1-1027,chr1-1819,chr1-206,chr1-2764,chr1-439	NFYC
Ensembl Genes	13817	CLCN2	496	1.077532e-3	1.000000e+0	4.079197e-2	1.533834e+1	1.955883e-1	3	9.599426e-6	1.472393e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr3-247,chr3-345,chr3-546	CLCN2
Ensembl Genes	18643	GSN	497	1.088575e-3	1.000000e+0	4.112711e-2	5.328962e+0	1.125923e+0	6	5.526001e-5	2.944785e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr9-134,chr9-176,chr9-208,chr9-385,chr9-449,chr9-776	GSN
Ensembl Genes	17618	TNFRSF10B	498	1.109815e-3	1.000000e+0	4.184537e-2	6.603299e+0	7.571972e-1	5	3.716305e-5	2.453988e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr8-108,chr8-256,chr8-262,chr8-348,chr8-52	TNFRSF10B
Ensembl Genes	10408	MBOAT2	499	1.111242e-3	1.000000e+0	4.181521e-2	3.613151e+0	2.490900e+0	9	1.222528e-4	4.417178e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr2-1144,chr2-1266,chr2-1845,chr2-251,chr2-3009,chr2-324,chr2-3783,chr2-424,chr2-757	MBOAT2
Ensembl Genes	10923	NPAS2	500	1.121121e-3	1.000000e+0	4.210258e-2	3.325247e+0	3.007295e+0	10	1.475973e-4	4.907975e-4	1	6.638973e-1	1.000000e+0	1.000000e+0	1.506257e+0	6.638973e-1	1	1	8.021819e-5	1.000000e+0	chr2-148,chr2-1678,chr2-1911,chr2-231,chr2-2868,chr2-367,chr2-448,chr2-528,chr2-831,chr2-950	NPAS2
#
# Ontology	TermsTested	MinAnnotCount	MaxAnnotCount
#
# Ensembl Genes	18777	1	1000
